goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
ExecParallel/process/isa_simd_f64x2.eq-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.ne-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.lt-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.gt-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.le-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.ge-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.convert_low_i32x4_s-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.convert_low_i32x4_u-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.promote_low_f32x4-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.v128_any_true-8                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i8x16_all_true-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i8x16_bitmask-8                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i16x8_all_true-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i16x8_bitmask-8                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i32x4_all_true-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i32x4_bitmask-8                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i64x2_all_true-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_reduce.i64x2_bitmask-8                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.v128_any_true-8                                          0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i8x16_all_true-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i8x16_bitmask-8                                          0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i16x8_all_true-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i16x8_bitmask-8                                          0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i32x4_all_true-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i32x4_bitmask-8                                          0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i64x2_all_true-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_reduce.i64x2_bitmask-8                                          0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/tiny-8                                                                            8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/fib_iter-8                                                                        8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/fib_rec-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/arith-8                                                                           8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/float-8                                                                           8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/memory-8                                                                          8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/memory_tree-8                                                                     8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/globals-8                                                                         10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/dispatch-8                                                                        13.00 ±  0%              13.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/branches-8                                                                        8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/many_funcs-8                                                                      8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/linked_list-8                                                                     8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/mandelbrot-8                                                                      8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/sieve-8                                                                           8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/nbody-8                                                                           10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/spectralnorm-8                                                                    10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/fannkuch-8                                                                        10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/matmul-8                                                                          10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/quicksort-8                                                                       10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/crc32-8                                                                           10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/sha256-8                                                                          10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/raytrace-8                                                                        10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/json-as-8                                                                         26.00 ±  0%              26.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/blake-as-8                                                                        10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/utf-as-8                                                                          10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/xjb-mulhi-8                                                                       8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/swar-pack-parse-8                                                                 8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/json-as-simd-8                                                                    26.00 ±  0%              26.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/blake-as-simd-8                                                                   10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/utf-as-simd-8                                                                     26.00 ±  0%              26.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/coremark-8                                                                        10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/blake3-8                                                                          10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/qoi-8                                                                             10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/lz4-8                                                                             10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/zlib-8                                                                            15.00 ±  0%              15.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/zstd-8                                                                            13.00 ±  0%              13.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_i32-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_i64-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_f32-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_f64-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_mem-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_bulk_mem-8                                                                    8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_ctl-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_call-8                                                                        11.00 ±  0%              11.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_var-8                                                                         10.00 ±  0%              10.00 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_cvt-8                                                                         8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_v128-8                                                                   8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_i8x16-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_i16x8-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_i32x4-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_i64x2-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_f32x4-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_f64x2-8                                                                  8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
Instantiate/isa_simd_reduce-8                                                                 8.000 ±  0%              8.000 ±  0%        ~ (p=1.000 n=6) ¹
